# Directed graph (each unordered pair of nodes is saved once): web-Google.txt 
# Sample 10k pages of the Webgraph from the Google programming contest, 2002
# Nodes: 10000 Edges: 78323
# FromNodeId	ToNodeId
872680	402132
872680	424266
872680	455784
872680	486006
872680	687219
872680	877558
448674	305
448674	162633
448674	211547
448674	248542
448674	286373
448674	312725
448674	402132
448674	424266
448674	455784
448674	486006
448674	687219
448674	739640
448674	877558
580946	162633
580946	211547
580946	286373
580946	312725
580946	402132
580946	424266
580946	455784
580946	486006
580946	687219
580946	877558
656158	156950
656158	209111
656158	402132
656158	604596
656158	824509
264763	58
264763	162633
264763	211547
264763	225347
264763	268960
264763	286373
264763	312725
264763	402132
264763	424266
264763	455784
264763	486006
264763	629379
264763	629941
264763	687219
264763	725909
264763	729910
264763	877558
366597	162633
366597	211547
366597	286373
366597	312725
366597	402132
366597	424266
366597	455784
366597	486006
366597	687219
366597	756069
366597	877558
381344	162633
381344	211547
381344	286373
381344	312725
381344	402132
381344	424266
381344	455784
381344	486006
381344	687219
381344	756069
381344	877558
420385	162633
420385	211547
420385	286373
420385	312725
420385	402132
420385	424266
420385	455784
420385	486006
420385	687219
420385	756069
420385	877558
59	236155
59	476667
59	530002
59	639662
59	858556
236155	639662
476667	236155
476667	530002
476667	639662
530002	236155
530002	639662
639662	110507
639662	206007
639662	236155
639662	332618
639662	399713
639662	530002
639662	858556
858556	59
858556	236155
858556	442905
858556	476667
858556	530002
858556	577691
858556	639662
110507	236155
110507	530002
110507	639662
206007	176684
206007	329841
206007	335104
206007	342153
206007	374930
206007	420250
206007	532605
206007	552049
206007	569659
206007	659386
206007	825371
206007	838094
206007	863693
332618	236155
332618	530002
332618	639662
399713	236155
399713	530002
399713	639662
442905	236155
442905	530002
442905	639662
442905	858556
577691	236155
577691	530002
577691	639662
577691	858556
60	308674
60	362947
60	736699
308674	510713
308674	736699
308674	836735
362947	308674
362947	736699
736699	41909
736699	61957
736699	103323
736699	362947
736699	364067
736699	408590
736699	461894
736699	469152
736699	510713
736699	633314
736699	767267
736699	790598
736699	793910
736699	833752
736699	836735
736699	869334
510713	308674
510713	362947
510713	736699
510713	833752
836735	308674
836735	510713
836735	736699
41909	24340
41909	126260
41909	309540
41909	427657
41909	449181
41909	497159
41909	522190
41909	532043
41909	708824
41909	866116
61957	41909
61957	103323
61957	364067
61957	408590
61957	461894
61957	633314
61957	736699
61957	767267
61957	790598
61957	793910
61957	869334
103323	41909
103323	61957
103323	364067
103323	408590
103323	461894
103323	633314
103323	767267
103323	790598
103323	793910
103323	869334
364067	41909
364067	61957
364067	103323
364067	408590
364067	461894
364067	633314
364067	767267
364067	790598
364067	793910
364067	869334
408590	41909
408590	61957
408590	103323
408590	364067
408590	461894
408590	633314
408590	767267
408590	790598
408590	793910
408590	869334
461894	41909
461894	61957
461894	103323
461894	364067
461894	408590
461894	633314
461894	767267
461894	790598
461894	793910
461894	869334
469152	308674
469152	362947
469152	510713
469152	736699
469152	833752
633314	41909
633314	61957
633314	103323
633314	364067
633314	408590
633314	461894
633314	767267
633314	790598
633314	793910
633314	869334
767267	41909
767267	61957
767267	103323
767267	364067
767267	408590
767267	461894
767267	633314
767267	790598
767267	793910
767267	869334
790598	41909
793910	41909
793910	61957
793910	103323
793910	364067
793910	408590
793910	461894
793910	633314
793910	767267
793910	790598
793910	869334
833752	308674
833752	362947
833752	510713
833752	736699
869334	41909
869334	61957
869334	103323
869334	364067
869334	408590
869334	461894
869334	633314
869334	767267
869334	790598
869334	793910
62	191810
62	325393
62	455181
62	496487
62	635838
62	805946
62	823884
62	837891
62	873588
62	904695
191810	256479
191810	618824
191810	805946
191810	866428
191810	911239
325393	191810
325393	454979
325393	496487
325393	635838
325393	805946
325393	823884
325393	827981
325393	832640
325393	837891
325393	871440
325393	873588
455181	183501
455181	191810
455181	314661
455181	699471
455181	805946
455181	846767
455181	903892
455181	911239
455181	912370
496487	191810
496487	325393
496487	454979
496487	635838
496487	805946
496487	823884
496487	827981
496487	832640
496487	837891
496487	871440
496487	873588
635838	191810
635838	325393
635838	454979
635838	496487
635838	805946
635838	823884
635838	827981
635838	832640
635838	837891
635838	871440
635838	873588
805946	191810
805946	256479
805946	618824
805946	866428
805946	911239
823884	32007
823884	191810
823884	454979
823884	455181
823884	805946
823884	844706
823884	873588
823884	904695
837891	191810
837891	454979
837891	455181
837891	805946
837891	873588
873588	191810
873588	325393
873588	454979
873588	496487
873588	635838
873588	805946
873588	823884
873588	827981
873588	832640
873588	837891
873588	871440
904695	191810
904695	805946
256479	191810
256479	618824
256479	805946
256479	866428
256479	911239
618824	191810
618824	256479
618824	866428
618824	911239
866428	191810
866428	256479
866428	618824
866428	805946
866428	911239
911239	191810
911239	314661
911239	699471
911239	805946
911239	846767
911239	903892
454979	191810
454979	325393
454979	496487
454979	635838
454979	805946
454979	823884
454979	827981
454979	832640
454979	837891
454979	871440
454979	873588
827981	191810
827981	325393
827981	454979
827981	496487
827981	635838
827981	805946
827981	823884
827981	832640
827981	837891
827981	871440
827981	873588
832640	191810
832640	325393
832640	454979
832640	496487
832640	635838
832640	805946
832640	823884
832640	827981
832640	837891
832640	871440
832640	873588
871440	191810
871440	325393
871440	454979
871440	496487
871440	635838
871440	805946
871440	823884
871440	827981
871440	832640
871440	837891
871440	873588
183501	125221
183501	194801
183501	230565
183501	261461
183501	262313
183501	269179
183501	385044
183501	393867
183501	512821
183501	558792
183501	558812
183501	618824
183501	630545
183501	646589
183501	649439
183501	684546
183501	696319
183501	727286
183501	731315
183501	757682
183501	886736
183501	901331
699471	191810
699471	314661
699471	805946
699471	846767
699471	903892
699471	911239
846767	191810
846767	314661
846767	699471
846767	805946
846767	903892
846767	911239
903892	191810
903892	314661
903892	699471
903892	805946
903892	846767
903892	911239
912370	191810
912370	314661
912370	699471
912370	731315
912370	805946
912370	846767
912370	866428
912370	903892
912370	911239
844706	191810
844706	805946
63	43416
63	839683
63	864162
63	896811
43416	17047
43416	125969
43416	385868
43416	470839
43416	594133
43416	722625
43416	822742
43416	840229
43416	896811
839683	399186
839683	401880
839683	768050
839683	896811
864162	399186
864162	896811
17047	896811
125969	470839
125969	896811
385868	896811
470839	125969
470839	896811
594133	896811
722625	125969
822742	470839
822742	896811
399186	896811
768050	594133
64	21682
64	813327
21682	14619
21682	39469
21682	48630
21682	145205
21682	191902
21682	198191
21682	203507
21682	203834
21682	209428
21682	231893
21682	256910
21682	344458
21682	381464
21682	400660
21682	441587
21682	502979
21682	606407
21682	636250
21682	720120
21682	770106
21682	818384
21682	830070
21682	863299
21682	877059
21682	879894
813327	21682
813327	486281
813327	629364
813327	671848
813327	683729
813327	687948
14619	21682
14619	39469
14619	48630
14619	145205
14619	209428
14619	381464
14619	400660
14619	441587
14619	502979
14619	606407
14619	636250
14619	770106
14619	818384
14619	830070
14619	863299
14619	877059
39469	14619
39469	21682
39469	48630
39469	145205
39469	209428
39469	381464
39469	400660
39469	441587
39469	502979
39469	606407
39469	636250
39469	770106
39469	818384
39469	830070
39469	863299
39469	877059
48630	14619
48630	21682
48630	39469
48630	145205
48630	209428
48630	231893
48630	381464
48630	400660
48630	441587
48630	502979
48630	606407
48630	636250
48630	770106
48630	818384
48630	830070
48630	863299
48630	877059
145205	14619
145205	21682
145205	39469
145205	48630
145205	209428
145205	400660
145205	441587
145205	502979
145205	606407
145205	636250
145205	818384
145205	830070
145205	863299
145205	877059
191902	21682
198191	14619
198191	21682
198191	39469
198191	48630
198191	145205
198191	209428
198191	344458
198191	381464
198191	400660
198191	441587
198191	502979
198191	606407
198191	636250
198191	770106
198191	818384
198191	830070
198191	863299
198191	877059
203834	21682
203834	629364
203834	877059
209428	21682
209428	879894
231893	14619
231893	21682
231893	39469
231893	48630
231893	145205
231893	209428
231893	381464
231893	400660
231893	441587
231893	502979
231893	606407
231893	636250
231893	770106
231893	818384
231893	830070
231893	863299
231893	877059
231893	879894
256910	14619
256910	21682
256910	39469
256910	48630
256910	145205
256910	209428
256910	381464
256910	400660
256910	441587
256910	502979
256910	606407
256910	636250
256910	770106
256910	818384
256910	830070
256910	863299
256910	877059
256910	879894
344458	14619
344458	21682
344458	39469
344458	48630
344458	145205
344458	209428
344458	381464
344458	400660
344458	441587
344458	502979
344458	606407
344458	636250
344458	818384
344458	830070
344458	863299
344458	877059
400660	14619
400660	21682
400660	39469
400660	48630
400660	145205
400660	209428
400660	381464
400660	441587
400660	502979
400660	606407
400660	636250
400660	770106
400660	818384
400660	830070
400660	863299
400660	877059
400660	879894
441587	14619
441587	21682
441587	39469
441587	48630
441587	145205
441587	209428
441587	381464
441587	400660
441587	502979
441587	606407
441587	636250
441587	770106
441587	818384
441587	830070
441587	863299
441587	877059
441587	879894
502979	14619
502979	21682
502979	39469
502979	48630
502979	145205
502979	209428
502979	344458
502979	381464
502979	400660
502979	441587
502979	606407
502979	636250
502979	720120
502979	818384
502979	830070
502979	863299
502979	877059
606407	14619
606407	21682
606407	39469
606407	48630
606407	145205
606407	198191
606407	209428
606407	344458
606407	381464
606407	400660
606407	441587
606407	502979
606407	636250
606407	770106
606407	818384
606407	830070
606407	863299
606407	877059
606407	879894
636250	14619
636250	21682
636250	39469
636250	48630
636250	145205
636250	209428
636250	256910
636250	344458
636250	381464
636250	400660
636250	441587
636250	502979
636250	606407
636250	720120
636250	770106
636250	818384
636250	830070
636250	863299
636250	877059
636250	879894
720120	14619
720120	21682
720120	39469
720120	48630
720120	145205
720120	209428
720120	256910
720120	344458
720120	381464
720120	400660
720120	441587
720120	502979
720120	606407
720120	636250
720120	770106
720120	818384
720120	830070
720120	863299
720120	877059
720120	879894
818384	14619
818384	21682
818384	39469
818384	48630
818384	145205
818384	191902
818384	209428
818384	381464
818384	400660
818384	441587
818384	502979
818384	606407
818384	636250
818384	770106
818384	830070
818384	863299
818384	877059
830070	14619
830070	21682
830070	39469
830070	48630
830070	145205
830070	209428
830070	381464
830070	400660
830070	441587
830070	502979
830070	606407
830070	636250
830070	770106
830070	818384
830070	863299
830070	877059
830070	879894
863299	14619
863299	21682
863299	39469
863299	48630
863299	145205
863299	209428
863299	381464
863299	400660
863299	441587
863299	502979
863299	606407
863299	636250
863299	770106
863299	818384
863299	830070
863299	877059
863299	879894
877059	14619
877059	21682
877059	39469
877059	48630
877059	145205
877059	191902
877059	203834
877059	209428
877059	381464
877059	400660
877059	441587
877059	502979
877059	606407
877059	636250
877059	770106
877059	818384
877059	830070
877059	863299
877059	879894
486281	21682
486281	813327
687948	21682
687948	486281
687948	671848
687948	813327
65	363978
65	828021
363978	19323
363978	44361
363978	75641
363978	105301
363978	140386
363978	210680
363978	272000
363978	274045
363978	309976
363978	328774
363978	349533
363978	390659
363978	449125
363978	494333
363978	525493
363978	587935
363978	612145
363978	727946
363978	871952
363978	888032
105301	363978
140386	587935
140386	888032
210680	349533
210680	363978
210680	449125
210680	494333
272000	328774
272000	363978
309976	363978
309976	871952
328774	140386
328774	272000
328774	274045
328774	363978
328774	587935
328774	871952
328774	888032
390659	65
390659	828021
525493	363978
525493	871952
587935	888032
612145	363978
612145	871952
871952	309976
871952	328774
871952	363978
871952	525493
871952	612145
888032	587935
67	911557
67	911764
911557	274269
911557	911764
911764	911557
274269	218920
68	85372
68	286245
68	287318
68	509001
68	653315
68	759364
68	874174
68	885496
68	895388
68	913298
85372	215336
85372	286245
85372	287318
85372	509001
85372	617999
85372	653315
85372	759364
85372	874174
85372	885496
85372	913298
286245	85372
286245	218920
286245	287318
286245	509001
286245	606730
286245	653315
286245	661666
286245	706487
286245	759364
286245	874174
286245	885496
286245	913298
287318	85372
287318	218920
287318	239820
287318	250118
287318	286245
287318	451993
287318	470510
287318	509001
287318	544762
287318	653315
287318	759364
287318	768192
287318	874174
287318	885496
509001	85372
509001	123336
509001	145289
509001	244563
509001	286245
509001	287318
509001	319064
509001	507175
509001	653315
509001	759364
509001	833377
509001	874174
509001	885496
653315	71420
653315	85372
653315	286245
653315	287318
653315	335855
653315	509001
653315	617999
653315	705934
653315	759364
653315	773878
653315	874174
653315	885496
653315	910719
759364	49295
759364	56657
759364	75454
759364	85372
759364	218920
759364	286245
759364	287318
759364	298634
759364	371712
759364	509001
759364	653315
759364	874174
759364	885496
874174	65303
874174	85372
874174	122149
874174	233600
874174	286245
874174	287318
874174	295123
874174	509001
874174	591776
874174	614252
874174	653315
874174	675363
874174	699187
874174	753408
874174	759364
874174	764002
874174	867214
874174	885496
885496	76223
885496	85372
885496	286245
885496	287318
885496	287653
885496	509001
885496	653315
885496	759364
885496	874174
895388	85372
895388	286245
895388	287318
895388	509001
895388	653315
895388	759364
895388	874174
895388	885496
913298	85372
913298	286245
913298	287318
913298	509001
913298	653315
913298	759364
913298	874174
913298	885496
913298	886706
215336	85372
215336	286245
215336	287318
215336	509001
215336	653315
215336	759364
215336	874174
215336	885496
617999	85372
617999	286245
617999	287318
617999	509001
617999	653315
617999	759364
617999	874174
617999	885496
606730	218920
661666	85372
661666	286245
661666	287318
661666	509001
661666	653315
661666	759364
661666	874174
661666	885496
706487	85372
706487	218920
706487	286245
706487	287318
706487	509001
706487	653315
706487	759364
706487	874174
706487	885496
239820	85372
239820	218920
239820	286245
239820	287318
239820	509001
239820	653315
239820	759364
239820	874174
239820	885496
250118	85372
250118	286245
250118	287318
250118	451993
250118	509001
250118	653315
250118	759364
250118	874174
250118	885496
451993	85372
451993	286245
451993	287318
451993	509001
451993	653315
451993	759364
451993	874174
451993	885496
470510	85372
470510	286245
470510	287318
470510	509001
470510	653315
470510	759364
470510	874174
470510	885496
544762	85372
544762	286245
544762	287318
544762	509001
544762	653315
544762	759364
544762	874174
544762	885496
768192	218920
123336	85372
123336	286245
123336	287318
123336	319064
123336	509001
123336	653315
123336	759364
123336	874174
123336	885496
145289	85372
145289	286245
145289	287318
145289	451993
145289	509001
145289	653315
145289	759364
145289	874174
145289	885496
244563	85372
244563	286245
244563	287318
244563	319064
244563	509001
244563	653315
244563	759364
244563	874174
244563	885496
319064	85372
319064	286245
319064	287318
319064	509001
319064	653315
319064	759364
319064	874174
319064	885496
507175	85372
507175	286245
507175	287318
507175	319064
507175	509001
507175	653315
507175	759364
507175	874174
507175	885496
833377	85372
833377	286245
833377	287318
833377	509001
833377	653315
833377	759364
833377	874174
833377	885496
335855	85372
335855	286245
335855	287318
335855	509001
335855	653315
335855	759364
335855	874174
335855	885496
705934	85372
705934	286245
705934	287318
705934	509001
705934	653315
705934	759364
705934	874174
705934	885496
773878	85372
773878	286245
773878	287318
773878	509001
773878	653315
773878	759364
773878	874174
773878	885496
910719	65303
910719	71420
910719	699187
49295	85372
49295	286245
49295	287318
49295	509001
49295	653315
49295	759364
49295	874174
49295	885496
49295	886706
49295	913298
56657	85372
56657	286245
56657	287318
56657	509001
56657	653315
56657	759364
56657	874174
56657	885496
75454	85372
75454	286245
75454	287318
75454	509001
75454	653315
75454	759364
75454	874174
75454	885496
298634	85372
298634	286245
298634	287318
298634	509001
298634	653315
298634	759364
298634	874174
298634	885496
371712	85372
371712	286245
371712	287318
371712	509001
371712	653315
371712	759364
371712	874174
371712	885496
122149	85372
122149	286245
122149	287318
122149	509001
122149	653315
122149	759364
122149	874174
122149	885496
233600	85372
233600	274269
233600	286245
233600	287318
233600	509001
233600	653315
233600	759364
233600	874174
233600	885496
591776	85372
591776	286245
591776	287318
591776	509001
591776	653315
591776	759364
591776	874174
591776	885496
614252	85372
614252	286245
614252	287318
614252	509001
614252	653315
614252	759364
614252	874174
614252	885496
675363	85372
675363	286245
675363	287318
675363	509001
675363	614252
675363	653315
675363	753408
675363	759364
675363	874174
675363	885496
675363	913298
753408	85372
753408	286245
753408	287318
753408	509001
753408	653315
753408	759364
753408	874174
753408	885496
764002	85372
764002	286245
764002	287318
764002	509001
764002	653315
764002	759364
764002	874174
764002	885496
764002	895388
867214	85372
867214	286245
867214	287318
867214	509001
867214	653315
867214	759364
867214	874174
867214	885496
76223	85372
76223	286245
76223	287318
76223	287653
76223	509001
76223	653315
76223	759364
76223	874174
76223	885496
886706	85372
886706	286245
886706	287318
886706	509001
886706	617999
886706	653315
886706	759364
886706	874174
886706	885496
886706	913298
69	666573
69	898951
666573	321918
666573	711619
666573	898951
898951	666573
321918	666573
71	60070
71	162316
71	167423
71	186908
71	197012
71	228499
71	287762
71	303979
71	356332
71	374743
71	383195
71	402157
71	522020
71	524207
71	596972
71	604497
71	619588
71	657764
71	668223
71	698533
71	705695
71	856127
162316	71
162316	167423
162316	197012
162316	238235
162316	287762
162316	303979
162316	523892
162316	544331
162316	577293
162316	596972
162316	602900
162316	619588
162316	638173
162316	698533
162316	811783
167423	71
167423	287762
167423	428360
167423	596972
167423	619588
186908	71
186908	325889
186908	659866
186908	682080
186908	687123
197012	71
197012	167423
197012	287762
197012	461469
197012	498253
197012	544331
197012	577293
197012	596972
197012	619588
197012	678328
228499	71
228499	55108
228499	60070
228499	62385
228499	183519
228499	186908
228499	477111
228499	522020
228499	524207
228499	566562
228499	596972
228499	604497
228499	619588
228499	705695
228499	775068
228499	802853
228499	817957
228499	856127
228499	910516
287762	71
287762	167423
287762	174649
287762	186908
287762	228499
287762	238235
287762	432298
287762	522020
287762	524207
287762	544331
287762	566562
287762	596972
287762	604497
287762	619588
287762	625710
287762	698533
287762	705695
287762	757793
303979	71
303979	46204
303979	60070
303979	187798
303979	197012
303979	228499
303979	374743
303979	473024
303979	522020
303979	523892
303979	524207
303979	596972
303979	604497
303979	619588
303979	657764
303979	705695
356332	71
356332	146805
356332	167423
356332	238235
356332	287762
356332	383195
356332	544331
356332	596972
356332	602900
356332	619588
356332	657764
356332	668223
356332	693385
356332	705695
356332	798570
374743	71
374743	57139
374743	60070
374743	228499
374743	229596
374743	383195
374743	444609
374743	475298
374743	508060
374743	522020
374743	524207
374743	596972
374743	604497
374743	619588
374743	698994
374743	705695
374743	757793
374743	782453
374743	856127
374743	874552
383195	71
383195	46204
383195	66488
383195	268974
383195	458673
383195	596972
383195	746357
402157	15911
402157	139866
402157	157626
402157	174429
402157	412636
402157	596972
402157	688736
402157	696742
402157	726181
402157	831749
402157	857993
402157	873003
402157	889430
522020	71
522020	46204
522020	55108
522020	60070
522020	62385
522020	228499
522020	272961
522020	303979
522020	374743
522020	431385
522020	498253
522020	501083
522020	523892
522020	524207
522020	564519
522020	596972
522020	604497
522020	619588
522020	696518
522020	705695
522020	743376
522020	778977
522020	856127
522020	867458
524207	71
524207	60070
524207	62385
524207	228499
524207	263243
524207	282351
524207	383195
524207	431385
524207	454121
524207	522020
524207	552604
524207	596972
524207	604497
524207	619588
524207	623030
524207	644497
524207	689622
524207	705695
524207	748305
524207	775364
524207	802853
524207	856127
524207	867458
524207	891283
596972	8969
596972	17858
596972	62252
596972	75664
596972	95858
596972	105519
596972	169850
596972	172882
596972	291148
596972	310630
596972	317298
596972	408802
596972	428360
596972	435393
596972	462194
596972	490559
596972	507493
596972	526202
596972	537852
596972	542321
596972	564839
596972	576537
596972	582823
596972	615460
596972	631922
596972	645202
596972	705814
596972	737108
596972	744118
596972	754732
596972	783196
596972	841464
596972	846924
596972	861899
596972	867674
604497	224469
604497	288719
604497	309545
604497	384452
604497	461469
604497	481353
604497	605859
604497	698533
604497	827415
619588	71
619588	38034
657764	71
657764	162316
657764	167423
657764	197012
657764	238235
657764	287762
657764	335950
657764	356332
657764	383195
657764	544331
657764	567638
657764	596972
657764	604497
657764	619588
657764	696518
657764	698533
657764	703567
657764	811783
657764	856127
668223	71
668223	96851
668223	146805
668223	155575
668223	167423
668223	186908
668223	190912
668223	228499
668223	287762
668223	356332
668223	524207
668223	544331
668223	596972
668223	604497
668223	619588
668223	625710
668223	696518
668223	705695
668223	856127
698533	91141
698533	753324
698533	786440
705695	71
705695	10440
705695	311608
705695	368138
705695	481941
705695	509311
705695	596972
856127	71
856127	167423
856127	287762
856127	596972
856127	619588
523892	71
523892	167423
523892	197012
523892	287762
523892	596972
523892	619588
544331	71
544331	167423
544331	287762
544331	596972
544331	619588
577293	71
602900	71
602900	167423
602900	187798
602900	287762
602900	522020
602900	596972
602900	619588
638173	402157
638173	507493
638173	596972
811783	71
811783	167423
811783	287762
811783	596972
811783	619588
428360	596972
325889	71
325889	228499
325889	659866
325889	682080
325889	687123
659866	71
659866	325889
659866	682080
659866	687123
682080	71
682080	325889
682080	659866
682080	687123
687123	71
687123	325889
687123	659866
687123	682080
461469	224469
498253	71
498253	167423
498253	287762
498253	596972
498253	604497
498253	619588
678328	71
678328	167423
678328	287762
678328	596972
678328	619588
55108	71
55108	60070
55108	228499
55108	522020
55108	524207
55108	596972
55108	604497
55108	619588
55108	705695
62385	71
62385	60070
62385	228499
62385	263243
62385	282351
62385	383195
62385	454121
62385	522020
62385	524207
62385	552604
62385	596972
62385	604497
62385	619588
62385	623030
62385	644497
62385	689622
62385	705695
62385	748305
62385	775364
62385	802853
62385	867458
62385	891283
183519	71
183519	60070
183519	186908
183519	228499
183519	522020
183519	524207
183519	604497
183519	619588
183519	705695
183519	802853
477111	71
477111	60070
477111	228499
477111	522020
477111	524207
477111	596972
477111	604497
477111	619588
477111	705695
566562	71
566562	167423
566562	287762
566562	596972
566562	619588
802853	71
802853	60070
802853	228499
802853	263243
802853	282351
802853	383195
802853	454121
802853	522020
802853	524207
802853	552604
802853	596972
802853	604497
802853	619588
802853	623030
802853	644497
802853	689622
802853	705695
802853	748305
802853	757793
802853	775364
802853	867458
802853	891283
817957	71
817957	60070
817957	228499
817957	272961
817957	383195
817957	477111
817957	501083
817957	522020
817957	524207
817957	596972
817957	604497
817957	619588
817957	705695
817957	867458
817957	910516
910516	71
910516	60070
910516	228499
910516	263243
910516	522020
910516	524207
910516	604497
910516	619588
910516	705695
174649	71
174649	167423
174649	238235
174649	287762
174649	596972
174649	604497
174649	619588
432298	71
432298	167423
432298	287762
432298	596972
432298	619588
625710	71
625710	167423
625710	287762
625710	596972
625710	619588
757793	384452
46204	71
46204	66488
46204	458673
46204	596972
46204	705695
46204	746357
46204	861899
187798	71
187798	167423
187798	287762
187798	522020
187798	596972
187798	602900
187798	619588
187798	696518
473024	71
473024	60070
473024	228499
473024	383195
473024	522020
473024	524207
473024	596972
473024	604497
473024	619588
473024	696518
473024	705695
473024	856127
146805	71
146805	167423
146805	238235
146805	287762
146805	356332
146805	544331
146805	564519
146805	596972
146805	619588
146805	705695
146805	743376
693385	71
693385	167423
693385	287762
693385	596972
693385	619588
798570	71
798570	167423
798570	287762
798570	596972
798570	619588
229596	596972
229596	604497
508060	874552
782453	71
782453	60070
782453	228499
782453	522020
782453	524207
782453	596972
782453	604497
782453	619588
782453	698994
782453	705695
746357	228499
746357	596972
746357	705695
15911	139866
15911	157626
15911	174429
15911	402157
15911	412636
15911	596972
15911	688736
15911	726181
15911	857993
15911	873003
15911	889430
139866	15911
139866	157626
139866	174429
139866	402157
139866	412636
139866	596972
139866	688736
139866	726181
139866	831749
139866	857993
139866	873003
139866	889430
174429	15911
174429	139866
174429	157626
174429	402157
174429	412636
174429	596972
174429	688736
174429	726181
174429	857993
174429	873003
174429	889430
412636	15911
412636	139866
412636	157626
412636	174429
412636	402157
412636	596972
412636	638173
412636	688736
412636	726181
412636	857993
412636	873003
412636	889430
688736	15911
688736	139866
688736	157626
688736	174429
688736	402157
688736	412636
688736	596972
688736	726181
688736	857993
688736	873003
688736	889430
696742	15911
696742	139866
696742	157626
696742	174429
696742	402157
696742	412636
696742	596972
696742	688736
696742	726181
696742	857993
696742	873003
696742	889430
726181	15911
726181	139866
726181	157626
726181	174429
726181	402157
726181	412636
726181	596972
726181	688736
726181	857993
726181	873003
726181	889430
831749	15911
831749	139866
831749	157626
831749	174429
831749	402157
831749	412636
831749	596972
831749	688736
831749	726181
831749	857993
831749	873003
831749	889430
857993	15911
857993	139866
857993	157626
857993	174429
857993	402157
857993	412636
857993	596972
857993	688736
857993	726181
857993	873003
857993	889430
873003	15911
873003	139866
873003	157626
873003	174429
873003	402157
873003	412636
873003	596972
873003	688736
873003	726181
873003	857993
873003	889430
889430	15911
889430	139866
889430	157626
889430	174429
889430	402157
889430	412636
889430	596972
889430	688736
889430	726181
889430	857993
889430	873003
272961	71
272961	60070
272961	228499
272961	374743
272961	522020
272961	524207
272961	596972
272961	604497
272961	619588
272961	705695
431385	71
431385	60070
431385	228499
431385	383195
431385	522020
431385	524207
431385	596972
431385	604497
431385	619588
431385	705695
501083	71
501083	60070
501083	228499
501083	272961
501083	522020
501083	524207
501083	596972
501083	604497
501083	619588
501083	705695
564519	71
564519	167423
564519	287762
564519	596972
564519	619588
743376	71
743376	564519
743376	778977
778977	10440
778977	311608
778977	458673
778977	481941
778977	509311
778977	705695
778977	743376
867458	71
867458	60070
867458	228499
867458	263243
867458	282351
867458	383195
867458	454121
867458	522020
867458	524207
867458	552604
867458	604497
867458	619588
867458	623030
867458	644497
867458	689622
867458	705695
867458	748305
867458	775364
867458	802853
867458	891283
263243	71
263243	60070
263243	228499
263243	282351
263243	383195
263243	454121
263243	522020
263243	524207
263243	552604
263243	596972
263243	604497
263243	619588
263243	623030
263243	644497
263243	689622
263243	705695
263243	748305
263243	775364
263243	802853
263243	867458
263243	891283
282351	71
282351	60070
282351	228499
282351	263243
282351	383195
282351	454121
282351	522020
282351	524207
282351	552604
282351	596972
282351	604497
282351	619588
282351	623030
282351	644497
282351	689622
282351	705695
282351	748305
282351	775364
282351	802853
282351	867458
282351	891283
454121	71
454121	60070
454121	228499
454121	263243
454121	282351
454121	383195
454121	522020
454121	524207
454121	552604
454121	604497
454121	619588
454121	623030
454121	644497
454121	689622
454121	705695
454121	748305
454121	775364
454121	802853
454121	867458
454121	891283
552604	71
552604	60070
552604	228499
552604	383195
552604	522020
552604	524207
552604	596972
552604	604497
552604	619588
552604	705695
623030	71
623030	60070
623030	228499
623030	263243
623030	282351
623030	383195
623030	454121
623030	522020
623030	524207
623030	552604
623030	596972
623030	604497
623030	619588
623030	644497
623030	689622
623030	705695
623030	748305
623030	775364
623030	802853
623030	867458
623030	891283
644497	71
644497	60070
644497	228499
644497	263243
644497	282351
644497	383195
644497	454121
644497	522020
644497	524207
644497	552604
644497	596972
644497	604497
644497	619588
644497	623030
644497	689622
644497	705695
644497	748305
644497	775364
644497	802853
644497	867458
644497	891283
689622	71
689622	60070
689622	228499
689622	263243
689622	282351
689622	383195
689622	454121
689622	522020
689622	524207
689622	552604
689622	596972
689622	604497
689622	619588
689622	623030
689622	644497
689622	705695
689622	748305
689622	775364
689622	802853
689622	867458
689622	891283
748305	71
748305	60070
748305	228499
748305	263243
748305	282351
748305	383195
748305	454121
748305	522020
748305	524207
748305	552604
748305	596972
748305	604497
748305	619588
748305	623030
748305	644497
748305	689622
748305	705695
748305	775364
748305	802853
748305	867458
748305	891283
891283	71
891283	60070
891283	228499
891283	263243
891283	282351
891283	383195
891283	454121
891283	522020
891283	524207
891283	552604
891283	596972
891283	604497
891283	619588
891283	623030
891283	644497
891283	689622
891283	705695
891283	748305
891283	775364
891283	802853
891283	867458
8969	71
8969	17858
8969	46204
8969	62252
8969	190912
8969	291148
8969	317298
8969	383195
8969	408802
8969	428360
8969	435393
8969	462194
8969	490559
8969	507493
8969	526202
8969	537852
8969	564839
8969	576537
8969	615460
8969	631922
8969	645202
8969	705695
8969	705814
8969	747672
8969	783196
8969	846924
8969	861899
17858	291148
17858	317298
17858	428360
17858	435393
17858	490559
17858	507493
17858	526202
17858	537852
17858	576537
17858	615460
17858	705814
17858	783196
17858	861899
62252	596972
75664	744118
95858	596972
105519	596972
169850	596972
172882	596972
291148	17858
291148	62252
291148	317298
291148	428360
291148	435393
291148	490559
291148	507493
291148	526202
291148	537852
291148	576537
291148	615460
291148	645202
291148	705814
291148	783196
291148	861899
310630	10466
310630	195829
310630	205032
310630	246480
310630	254462
